size,run,elapsed_ns,mbps,cycles,cpb
32768,9,3712872,1683.33,12623792,1.93e+00
32768,10,3773072,1656.48,12828539,1.96e+00
32768,11,3737242,1672.36,12706616,1.94e+00
32768,12,3710732,1684.30,12616482,1.93e+00
32768,13,3794732,1647.02,12902183,1.97e+00
32768,14,3729342,1675.90,12679722,1.93e+00
32768,15,3710162,1684.56,12614544,1.92e+00
32768,16,3797582,1645.78,12911806,1.97e+00
32768,17,3710282,1684.51,12614952,1.92e+00
32768,18,3791522,1648.41,12891269,1.97e+00
32768,19,3725052,1677.83,12665203,1.93e+00
32768,20,3709642,1684.80,12612776,1.92e+00
32768,21,3793132,1647.71,12896812,1.97e+00
32768,22,3720912,1679.70,12651060,1.93e+00
32768,23,3714762,1682.48,12630184,1.93e+00
32768,24,3812592,1639.30,12962908,1.98e+00
32768,25,3712192,1683.64,12621446,1.93e+00
32768,26,3780082,1653.40,12852339,1.96e+00
32768,27,3728612,1676.23,12677308,1.93e+00
32768,28,3714922,1682.40,12630728,1.93e+00
32768,29,3799622,1644.90,12918776,1.97e+00
32768,30,3721442,1679.46,12652929,1.93e+00
32768,31,3710012,1684.63,12614034,1.92e+00
32768,32,3801093,1644.26,12923774,1.97e+00
32768,33,3711352,1684.02,12618623,1.93e+00
32768,34,3806322,1642.01,12941556,1.97e+00
32768,35,3715242,1682.26,12631850,1.93e+00
32768,36,3708882,1685.14,12610192,1.92e+00
32768,37,3797582,1645.78,12911874,1.97e+00
32768,38,3711752,1683.84,12619950,1.93e+00
32768,39,3733362,1674.09,12693391,1.94e+00
32768,40,3796852,1646.10,12909358,1.97e+00
32768,41,3714052,1682.80,12627770,1.93e+00
32768,42,3800252,1644.63,12920918,1.97e+00
32768,43,3713382,1683.10,12625492,1.93e+00
32768,44,3712662,1683.43,12623044,1.93e+00
32768,45,3811322,1639.85,12958556,1.98e+00
32768,46,3713422,1683.08,12625628,1.93e+00
32768,47,3709632,1684.80,12612742,1.92e+00
32768,48,3801512,1644.08,12925201,1.97e+00
32768,49,3752952,1665.36,12760098,1.95e+00
32768,50,3829333,1632.14,13019756,1.99e+00
32768,51,3712972,1683.29,12624098,1.93e+00
32768,52,3712062,1683.70,12621037,1.93e+00
32768,53,3802532,1643.64,12928670,1.97e+00
32768,54,3708592,1685.28,12609206,1.92e+00
32768,55,3710862,1684.24,12616891,1.93e+00
32768,56,3800702,1644.43,12922481,1.97e+00
32768,57,3722972,1678.77,12658098,1.93e+00
32768,58,3769562,1658.02,12816572,1.96e+00
32768,59,3741042,1670.66,12719536,1.94e+00
32768,60,3713382,1683.10,12625525,1.93e+00
32768,61,3870832,1614.64,13160923,2.01e+00
32768,62,3714762,1682.48,12630184,1.93e+00
32768,63,3711732,1683.85,12619882,1.93e+00
32768,64,3828532,1632.48,13017239,1.99e+00
32768,65,3712022,1683.72,12620868,1.93e+00
32768,66,3781353,1652.85,12856624,1.96e+00
32768,67,3784882,1651.31,12868626,1.96e+00
32768,68,3714352,1682.66,12628723,1.93e+00
32768,69,3807822,1641.36,12946622,1.98e+00
32768,70,3708922,1685.13,12610294,1.92e+00
32768,71,3708252,1685.43,12608050,1.92e+00
32768,72,3806592,1641.89,12942474,1.97e+00
32768,73,3737272,1672.34,12706718,1.94e+00
32768,74,3804852,1642.64,12936558,1.97e+00
32768,75,3753102,1665.29,12760573,1.95e+00
32768,76,3752652,1665.49,12759010,1.95e+00
32768,77,3827312,1633.00,13012922,1.99e+00
32768,78,3711382,1684.01,12618692,1.93e+00
32768,79,3711932,1683.76,12620562,1.93e+00
32768,80,3830532,1631.63,13023870,1.99e+00
32768,81,3732362,1674.54,12690092,1.94e+00
32768,82,3798343,1645.45,12914458,1.97e+00
32768,83,3711072,1684.15,12617672,1.93e+00
32768,84,3711052,1684.16,12617502,1.93e+00
32768,85,3802792,1643.53,12929587,1.97e+00
32768,86,3707282,1685.87,12604752,1.92e+00
32768,87,3716272,1681.79,12635318,1.93e+00
32768,88,3813632,1638.86,12966410,1.98e+00
32768,89,3713272,1683.15,12625084,1.93e+00
32768,90,3798142,1645.54,12913744,1.97e+00
32768,91,3720212,1680.01,12648680,1.93e+00
32768,92,3709852,1684.70,12613523,1.92e+00
32768,93,3799492,1644.96,12918401,1.97e+00
32768,94,3712752,1683.39,12623350,1.93e+00
32768,95,3707872,1685.60,12606791,1.92e+00
32768,96,3800342,1644.59,12921257,1.97e+00
32768,97,3709842,1684.71,12613456,1.92e+00
32768,98,3799812,1644.82,12919422,1.97e+00
32768,99,3711442,1683.98,12618896,1.93e+00

# summary over runs
size,mbps_mean,mbps_stddev,mbps_median,cpb_mean,cpb_stddev,cpb_median
2048,868.67,115.56,833.31,3.78e+00,3.95e-01,3.89e+00
4096,1650.43,136.04,1686.18,1.99e+00,2.47e-01,1.92e+00
8192,1679.67,8.77,1681.00,1.93e+00,1.02e-02,1.93e+00
16384,1673.88,19.77,1682.83,1.94e+00,2.35e-02,1.93e+00
32768,1666.37,19.44,1676.06,1.95e+00,2.28e-02,1.93e+00
