size,run,elapsed_ns,mbps,cycles,cpb
{
  "summary": [
32768,43,16422929,380.57,55837996,8.52e+00
32768,44,16404429,380.99,55775061,8.51e+00
32768,45,18125610,344.82,61627142,9.40e+00
32768,46,16715580,373.90,56832972,8.67e+00
32768,47,16583279,376.89,56383186,8.60e+00
32768,48,16404999,380.98,55777000,8.51e+00
32768,49,16607059,376.35,56464004,8.62e+00
32768,50,16507149,378.62,56124310,8.56e+00
32768,51,16423189,380.56,55838846,8.52e+00
32768,52,16512519,378.50,56142568,8.57e+00
32768,53,32380228,193.02,110092748,1.68e+01
32768,54,32380697,193.02,110094312,1.68e+01
32768,55,32497088,192.32,110490106,1.69e+01
32768,56,49292627,126.79,167594908,2.56e+01
32768,57,32480738,192.42,110434482,1.69e+01
32768,58,32389088,192.97,110122872,1.68e+01
32768,59,32439188,192.67,110293382,1.68e+01
32768,60,32389657,192.96,110124843,1.68e+01
32768,61,32410298,192.84,110195190,1.68e+01
32768,62,28371716,220.29,96463848,1.47e+01
32768,63,32768548,190.73,111413036,1.70e+01
32768,64,32834398,190.35,111636892,1.70e+01
32768,65,24387163,256.28,82916344,1.27e+01
32768,66,32421078,192.78,110231672,1.68e+01
32768,67,33390138,187.18,113526476,1.73e+01
32768,68,31074607,201.13,105653606,1.61e+01
32768,69,16737549,373.41,56907704,8.68e+00
32768,70,16699310,374.27,56777654,8.66e+00
32768,71,16677089,374.77,56702140,8.65e+00
32768,72,16764399,372.81,56998892,8.70e+00
32768,73,16838439,371.17,57250730,8.74e+00
32768,74,17401470,359.17,59165100,9.03e+00
32768,75,16474769,379.37,56014388,8.55e+00
32768,76,16387749,381.38,55718350,8.50e+00
32768,77,16342689,382.43,55565078,8.48e+00
32768,78,16656729,375.22,56632848,8.64e+00
32768,79,16386299,381.42,55713386,8.50e+00
32768,80,16439099,380.19,55892906,8.53e+00
32768,81,16422579,380.57,55836738,8.52e+00
32768,82,16420569,380.62,55829871,8.52e+00
32768,83,16379649,381.57,55690776,8.50e+00
32768,84,16432789,380.34,55871690,8.53e+00
